"Recibido","ID de Pedido","Canal","Estado del pedido","Marca","Tienda","Cantidad de los artículos","Subtotal","Propina","Service Fee","Ajustes","Descuento","Descuento de la plataforma","Payout","Error Charges","Aceptado","Modo de cumplimiento","Tipo de programación","Currency Code"
"08/09/2023, 20:46:22","CB88A","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","25.80","0.00","0.00","0.00","-11.73","0.00","11.62","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:44:23","B2245","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","6","40.60","0.00","0.00","0.00","-9.91","0.00","21.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:40:21","4802F","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","8","92.80","0.00","0.00","0.00","-35.18","0.00","45.07","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:39:53","ATVUM75B","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","32.50","0.00","0.00","0.00","0.00","0.00","32.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:36:47","AV6G1QSW","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","27.60","0.00","0.00","0.00","0.00","0.00","27.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:33:26","51401","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","1","37.60","0.00","0.00","0.00","0.00","0.00","24.86","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:24:44","DD6D3","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","7","58.10","0.00","0.00","0.00","-19.82","0.00","27.94","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:24:11","034CC","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","3","29.10","0.00","0.00","0.00","-10.82","0.00","13.52","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:15:57","B1F1DD8L","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.60","0.00","0.00","0.00","0.00","-0.30","14.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:11:23","6F47C","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","21.80","0.00","0.00","0.00","-9.91","0.00","9.18","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 20:01:00","FED1E","Uber Eats","Desconocido","","Tepuy Burger - Rodolfo Salazar","0","29.20","0.00","0.00","0.00","0.00","0.00","19.30","0.00","Aceptado","Desconocido","Desconocido","EUR"
"08/09/2023, 19:51:06","A5C07","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","21.80","0.00","0.00","0.00","-9.91","0.00","9.18","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 19:47:46","D73F2","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","31.50","0.00","0.00","0.00","0.00","0.00","20.83","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 18:41:26","A6T1KBD1","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.50","0.00","0.00","0.00","0.00","0.00","25.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 18:18:37","A5X49PPC","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","32.20","0.00","0.00","0.00","-16.10","0.00","16.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 17:41:49","ASSDBFNT","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","6","78.20","0.00","0.00","0.00","-39.10","-2.50","39.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 17:38:04","BYVVS8UL","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.50","0.00","0.00","0.00","0.00","0.00","14.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 17:28:35","CAD8C","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","22.20","0.00","0.00","0.00","0.00","0.00","14.67","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:59:43","84F53","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","32.80","0.00","0.00","0.00","-11.73","0.00","16.25","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:59:14","3BA98","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.50","0.00","0.00","0.00","0.00","0.00","9.59","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:52:22","ASUCHNV1","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","1","15.30","0.00","0.00","0.00","0.00","0.00","15.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:33:31","ANMGGLCY","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","4","22.80","0.00","0.00","0.00","0.00","0.00","22.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:31:49","B4W9GTSA","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","10.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:30:09","BYKJM1FQ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","6","49.60","0.00","0.00","0.00","0.00","0.00","49.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:28:22","B5S9XZKT","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","25.40","0.00","0.00","0.00","0.00","0.00","25.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:08:29","AALPZY63","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","3","18.50","0.00","0.00","0.00","0.00","0.00","18.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 16:03:24","AT82W8UD","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","29.20","0.00","0.00","0.00","-14.60","0.00","14.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 15:52:42","0FF72","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","25.80","0.00","0.00","0.00","-11.73","0.00","11.62","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 15:31:03","BTSRPQXM","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.30","0.00","0.00","0.00","0.00","0.00","14.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 15:22:49","BE2A2UB1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","35.60","0.00","0.00","0.00","0.00","0.00","35.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 15:21:11","08758","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","21.80","0.00","0.00","0.00","-9.91","0.00","9.18","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 14:57:13","AJXBZLL1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","14.30","0.00","0.00","0.00","-2.86","0.00","11.44","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 14:41:24","ACHMBZT6","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","12.60","0.00","0.00","0.00","0.00","0.00","12.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 14:24:44","6F625","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","33.50","0.00","0.00","0.00","-11.73","0.00","16.72","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 14:17:40","752098461","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","5","63.80","0.00","0.00","0.00","0.00","0.00","65.70","0.00","Aceptado","Entrega por el Restaurante","De inmediato","EUR"
"08/09/2023, 14:12:25","AN1N68XS","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","28.60","0.00","0.00","0.00","-5.72","-23.00","22.88","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 14:12:06","AEHSWKT1","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","1","12.60","0.00","0.00","0.00","0.00","0.00","12.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 14:07:16","299E1","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","28.80","0.00","0.00","0.00","0.00","0.00","19.05","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 13:59:41","73665","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","3","23.70","0.00","0.00","0.00","-9.91","0.00","10.42","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 13:53:48","AKFEMNHT","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","39.90","0.00","0.00","0.00","0.00","0.00","39.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 13:46:41","ALKYVWFR","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","14.90","0.00","0.00","0.00","0.00","0.00","14.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 13:45:59","ARNXMUBE","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","12.00","0.00","0.00","0.00","0.00","0.00","12.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"08/09/2023, 13:10:30","ACBNDGKM","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","1","38.50","0.00","0.00","0.00","0.00","0.00","38.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 23:23:13","E28EC","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","20.10","0.00","0.00","0.00","0.00","0.00","13.29","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 23:13:08","0D87F","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","38.80","0.00","0.00","0.00","0.00","0.00","25.66","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 23:08:03","AZUMNGXA","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","16.10","0.00","0.00","0.00","0.00","0.00","16.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 23:06:32","ATMMC5XA","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","12.50","0.00","0.00","0.00","0.00","0.00","12.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 22:50:06","B8GLS7NK","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","12.50","0.00","0.00","0.00","0.00","0.00","12.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 22:38:33","906C1","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","35.20","0.00","0.00","0.00","-9.91","0.00","18.03","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 22:21:05","BXVYZ9YS","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","18.60","0.00","0.00","0.00","0.00","0.00","18.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 22:16:29","0F7E0","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","43.60","0.00","0.00","0.00","-19.82","0.00","18.35","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 22:08:35","B1DMY1AC","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","18.20","0.00","0.00","0.00","0.00","0.00","18.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 22:04:19","00FF1","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","3","25.80","0.00","0.00","0.00","-9.91","0.00","11.82","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:58:00","C65A2","Uber Eats","Desconocido","","Tepuy Burger - Rodolfo Salazar","0","27.80","0.00","0.00","0.00","-11.73","0.00","12.95","0.00","Aceptado","Desconocido","Desconocido","EUR"
"07/09/2023, 21:50:27","AKM14MHG","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.10","0.00","0.00","0.00","0.00","0.00","25.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:48:06","ABW6JLVY","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","30.20","0.00","0.00","0.00","0.00","0.00","30.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:48:01","F03B0","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","23.80","0.00","0.00","0.00","-10.82","0.00","10.02","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:43:44","BERU5HGJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","26.30","0.00","0.00","0.00","0.00","0.00","26.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:42:59","AK5QXQTJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","4","31.50","0.00","0.00","0.00","0.00","0.00","31.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:31:17","BL9SVHSJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","41.10","0.00","0.00","0.00","0.00","0.00","41.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:30:28","BF9LLM1K","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","48.90","0.00","0.00","0.00","0.00","-10.50","48.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:23:48","B1JYWL1P","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","29.20","0.00","0.00","0.00","0.00","0.00","29.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:18:00","BK3LH7PF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","12.30","0.00","0.00","0.00","0.00","0.00","12.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:13:38","AMQDLPNH","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","15.30","0.00","0.00","0.00","0.00","0.00","15.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:12:00","7AB98","Uber Eats","Desconocido","","Tepuy Burger - Rodolfo Salazar","0","28.30","0.00","0.00","0.00","-11.73","0.00","13.28","0.00","Aceptado","Desconocido","Desconocido","EUR"
"07/09/2023, 21:08:03","B1LMJJRX","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","37.60","0.00","0.00","0.00","0.00","0.00","37.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:07:14","BLSNXALQ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","30.60","0.00","0.00","0.00","0.00","0.00","30.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:06:26","C6F41","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","23.80","0.00","0.00","0.00","-10.82","0.00","10.02","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:01:24","BGQL4TTL","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","5","73.00","0.00","0.00","0.00","0.00","-0.30","45.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 21:00:39","AVXSDC1U","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","4","52.20","0.00","0.00","0.00","-26.10","0.00","26.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:58:53","03A41","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","28.80","0.00","0.00","0.00","-11.73","0.00","13.61","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:57:15","BVM77NJ5","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","13.80","0.00","0.00","0.00","0.00","-3.00","13.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:55:00","5F1DF","Uber Eats","Desconocido","","Tepuy Burger - Rodolfo Salazar","0","38.80","0.00","0.00","0.00","-11.73","0.00","20.22","0.00","Aceptado","Desconocido","Desconocido","EUR"
"07/09/2023, 20:53:51","A6WLM43T","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","31.60","0.00","0.00","0.00","-15.80","0.00","15.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:49:53","AKLQX1CE","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","32.20","0.00","0.00","0.00","-16.10","0.00","16.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:47:57","7C840","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","25.80","0.00","0.00","0.00","-11.73","0.00","11.62","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:41:00","EC35A","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","29.20","0.00","0.00","0.00","-9.91","0.00","14.06","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:40:43","AQ4X1FDL","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","30.20","0.00","0.00","0.00","-14.60","0.00","15.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:22:25","B1YT92UZ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","29.10","0.00","0.00","0.00","0.00","0.00","29.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:11:18","29590","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","36.70","0.00","0.00","0.00","0.00","0.00","24.26","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:03:04","83841","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.60","0.00","0.00","0.00","0.00","0.00","9.65","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:00:49","BU1ETTAJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","17.70","0.00","0.00","0.00","0.00","0.00","17.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 20:00:49","BH4K4BWX","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","10.20","0.00","0.00","0.00","0.00","0.00","10.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 15:37:18","A8Y7EK1T","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","12.60","0.00","0.00","0.00","0.00","0.00","12.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 15:15:39","A5S2ZYKZ","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","23.00","0.00","0.00","0.00","0.00","0.00","23.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 15:12:34","693DC","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","21.80","0.00","0.00","0.00","-9.91","0.00","9.18","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 15:05:29","B7HNHJMJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","32.90","0.00","0.00","0.00","0.00","0.00","32.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 15:05:29","BC1SRMYB","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.60","0.00","0.00","0.00","0.00","0.00","14.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 14:42:50","A9LYUCWM","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","3","28.70","0.00","0.00","0.00","0.00","0.00","28.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 14:38:03","AV2EWNKD","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","34.50","0.00","0.00","0.00","0.00","0.00","34.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 14:25:03","A28C4R17","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","6","83.50","0.00","0.00","0.00","0.00","0.00","83.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 14:25:03","AA54X6UR","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","29.40","0.00","0.00","0.00","0.00","0.00","29.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 14:19:10","AV81KFQ1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","27.20","0.00","0.00","0.00","-4.84","0.00","22.36","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"07/09/2023, 14:11:35","BL8TNTX1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","35.30","0.00","0.00","0.00","0.00","0.00","35.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
